tipo_jornada,codigo_cnae,descripcion_cnae,componente_coste,anio,trimestre,periodo,coste_hora_efectiva_eur
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2008,T3,2008-T3,13.21
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2008,T2,2008-T2,13.14
Jornada a tiempo parcial,D,"Suministro de energía eléctrica, gas, vapor y aire acondicionado",Coste salarial ordinario por hora,2008,T1,2008-T1,14.23
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2026,T1,2026-T1,16.82
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2025,T4,2025-T4,18.81
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2025,T3,2025-T3,16.6
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2025,T2,2025-T2,16.75
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2025,T1,2025-T1,15.74
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2024,T4,2024-T4,16.48
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2024,T3,2024-T3,15.1
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2024,T2,2024-T2,14.81
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2024,T1,2024-T1,14.75
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2023,T4,2023-T4,16.19
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2023,T3,2023-T3,14.52
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2023,T2,2023-T2,14.34
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2023,T1,2023-T1,13.36
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2022,T4,2022-T4,15.51
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2022,T3,2022-T3,13.9
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2022,T2,2022-T2,14.92
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2022,T1,2022-T1,12.85
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2021,T4,2021-T4,14.77
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2021,T3,2021-T3,13.89
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2021,T2,2021-T2,13.55
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2021,T1,2021-T1,13.0
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2020,T4,2020-T4,14.61
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2020,T3,2020-T3,12.8
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2020,T2,2020-T2,13.65
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2020,T1,2020-T1,12.45
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2019,T4,2019-T4,13.93
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2019,T3,2019-T3,12.69
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2019,T2,2019-T2,12.94
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2019,T1,2019-T1,12.16
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2018,T4,2018-T4,13.99
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2018,T3,2018-T3,12.13
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2018,T2,2018-T2,11.9
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2018,T1,2018-T1,11.8
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2017,T4,2017-T4,12.79
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2017,T3,2017-T3,11.41
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2017,T2,2017-T2,11.7
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2017,T1,2017-T1,11.25
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2016,T4,2016-T4,13.33
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2016,T3,2016-T3,11.97
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2016,T2,2016-T2,11.3
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2016,T1,2016-T1,12.48
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2015,T4,2015-T4,12.88
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2015,T3,2015-T3,12.23
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2015,T2,2015-T2,12.22
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2015,T1,2015-T1,11.56
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2014,T4,2014-T4,12.55
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2014,T3,2014-T3,12.27
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2014,T2,2014-T2,11.86
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2014,T1,2014-T1,11.08
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2013,T4,2013-T4,12.55
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2013,T3,2013-T3,12.25
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2013,T2,2013-T2,11.69
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2013,T1,2013-T1,11.2
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2012,T4,2012-T4,12.38
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2012,T3,2012-T3,11.44
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2012,T2,2012-T2,11.38
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2012,T1,2012-T1,10.58
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2011,T4,2011-T4,12.33
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2011,T3,2011-T3,11.41
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2011,T2,2011-T2,11.76
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2011,T1,2011-T1,11.1
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2010,T4,2010-T4,12.64
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2010,T3,2010-T3,11.4
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2010,T2,2010-T2,11.0
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2010,T1,2010-T1,10.55
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2009,T4,2009-T4,11.28
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2009,T3,2009-T3,10.77
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2009,T2,2009-T2,10.61
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2009,T1,2009-T1,10.0
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2008,T4,2008-T4,11.27
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2008,T3,2008-T3,12.29
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2008,T2,2008-T2,10.69
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial total por hora,2008,T1,2008-T1,10.66
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2026,T1,2026-T1,13.57
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2025,T4,2025-T4,14.97
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2025,T3,2025-T3,14.78
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2025,T2,2025-T2,14.05
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2025,T1,2025-T1,13.41
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2024,T4,2024-T4,13.35
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2024,T3,2024-T3,13.44
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2024,T2,2024-T2,12.38
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2024,T1,2024-T1,12.61
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2023,T4,2023-T4,13.23
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2023,T3,2023-T3,12.92
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2023,T2,2023-T2,12.25
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2023,T1,2023-T1,11.6
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2022,T4,2022-T4,12.52
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2022,T3,2022-T3,12.35
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2022,T2,2022-T2,11.79
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2022,T1,2022-T1,11.05
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2021,T4,2021-T4,11.9
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2021,T3,2021-T3,12.35
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2021,T2,2021-T2,11.57
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2021,T1,2021-T1,11.41
Jornada a tiempo parcial,E,"Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación",Coste salarial ordinario por hora,2020,T4,2020-T4,11.99
